Timestamp,Transaction ID,Customer ID,Product ID,Product Category,Amount,Payment Method,Transaction Status,IP Address,Location,Device Type,Session Duration,Anomaly Indicator
53:06.0,d0efde70-e05c-4943-a445-01bcfd74ee35,6c4b657c-226e-40e3-94a7-84c1444d8271,06d552c5-453a-480e-b58f-7a77f3e39954,Toys,718.59,PayPal,Pending,19.58.244.202,Chicago,Tablet,2335,No
06:18.2,8d3c4458-40cd-4481-9cfe-232af577c888,a8f25539-1427-4adc-bada-3493e903ed9b,d009af6e-a8f7-495a-9625-f3bbbd0ad224,Furniture,308.44,Debit Card,Completed,202.211.189.10,Phoenix,Desktop,2966,Yes
02:05.2,a6bea81b-dd64-4e5e-acd6-4f4c9c2f74f9,2fe7c8db-c776-4989-8e5d-d2b5afe74aa5,21ca9681-2e17-48c9-a0f3-05f9ebc0c325,Electronics,664.15,Bank Transfer,Pending,66.169.51.98,Los Angeles,Tablet,2120,No
49:26.1,5da6aa8c-b20a-4430-8e03-12776269706d,44d228cf-72c3-4097-a9eb-ffdf1d3b3cd5,7f058743-eb94-4ef7-adcc-cb3ce782ec04,Toys,348.07,PayPal,Completed,47.73.1.31,Phoenix,Mobile,260,No
00:00.7,c9c95947-b1b3-4c9e-afb6-4c486e9d8de9,84344de8-0349-4786-8c8c-9191c9fc61e0,492ace1a-ff41-4d58-ac66-8eea31e7de65,Toys,445.64,PayPal,Failed,76.43.235.138,New York,Tablet,1954,Yes
55:39.4,f5701269-9cbe-4796-b471-3e6b0163feed,bed72ebb-3925-412b-8048-225f5c63c1a4,6f23c0c8-b852-4a55-93fc-66920bf5348d,Electronics,773.3,Bank Transfer,Failed,190.188.75.34,Chicago,Desktop,3457,Yes
22:17.4,7ef492f2-46ed-446b-acd1-e12fd46e5b61,5f93b828-b297-429d-bbf8-c1c3609d6727,726884db-72a2-4325-8fa7-04a79d142f7c,Electronics,174.58,Credit Card,Pending,221.8.252.159,Chicago,Desktop,1912,Yes
45:22.1,ce02c4ce-8009-4aa2-8278-fc4d21dd165a,366b118f-8343-44fe-9ac4-1c0cf6340e62,5ae40a1a-2a1e-460b-86be-1edc7c3a3dcf,Furniture,235.17,Debit Card,Completed,87.144.248.82,Los Angeles,Desktop,1195,No
51:58.3,55853d66-6d79-4ebf-a8a4-ac1b782636e8,e1d595f3-e003-43bf-80b8-9477aac220b3,eda13748-49f2-4aaf-af55-924be65f6914,Furniture,965.57,Credit Card,Pending,180.120.4.36,New York,Mobile,1713,No
17:41.8,7b7365ec-0f5d-4eb1-8461-e218e8dde13a,9b5fb52a-5284-45ca-8e6c-7fef1469cabd,a8a8db0d-b6ec-440f-a252-f7556d2ac3c0,Toys,306.38,PayPal,Failed,109.246.149.88,Los Angeles,Desktop,2626,No
47:39.5,ccc0cbb7-9779-4206-8ec8-dd89c30417a1,beb099a9-eba6-4885-b51b-4084227ee0c2,2a691c69-d2fa-46a8-a913-53b2e5030e87,Groceries,326.36,Bank Transfer,Pending,218.111.173.186,Chicago,Mobile,1722,Yes
35:15.5,b659cf12-b05e-4cea-83b0-01c1d99ffd64,21a7f432-353a-4235-a208-c6cf72b909cc,52b99799-0613-4495-920e-77d808c35ae4,Furniture,123.34,Debit Card,Pending,184.224.107.36,Los Angeles,Tablet,481,Yes
26:10.8,52329da4-e75b-4c53-9389-be1ac2e8a25f,80510d8f-33b6-4417-ab09-59c15267a487,f23fc333-cf85-4ca2-aef5-4a2f7aa9a7be,Electronics,546.58,Credit Card,Failed,165.63.226.141,Los Angeles,Mobile,1142,Yes
59:23.2,5951c94c-5f4b-4903-8b8d-6914fc8edfe9,5052d9a8-43af-4e36-8568-9d04cb049367,bb229c43-0bde-46a6-9027-7a1cae68550f,Electronics,341.73,Credit Card,Failed,84.96.98.219,Los Angeles,Tablet,949,No
26:22.0,f2097660-dfcc-4e08-a194-5e2e314159b8,42ae3579-25c1-440f-85e9-871f9bc01ef7,c0b38c11-06fb-48b4-bfa3-ca1b2053dbe7,Electronics,623.71,PayPal,Failed,149.4.119.64,New York,Mobile,1209,Yes
31:27.5,75f23ee7-7155-4186-a431-316debf8b266,e9b3cd6d-d492-4ac4-90a9-1dd213a517a5,e422545c-4534-4493-a373-0c8c5a84b915,Toys,859.53,PayPal,Failed,123.188.111.47,Phoenix,Desktop,1355,Yes
57:08.8,4cede5bc-b6ac-4999-a5f8-8b8b920a337d,4ba9a6bc-cfa6-4aa2-b4ba-b35c84fb11f5,f0029d50-07e0-46fb-9060-ff9cb4d45bd0,Furniture,798.22,PayPal,Failed,179.132.61.127,New York,Tablet,1969,Yes
29:23.7,ea93c514-9139-4d16-afcd-d788b4525b87,ce917e07-af21-4413-8c67-943120c37131,dd9df8f7-184a-42c0-88f7-6309fb30d8ac,Apparel,718.8,Debit Card,Pending,134.161.37.219,Phoenix,Mobile,240,No
16:35.2,e619fafe-68b0-433e-b70c-fbfb62c74b75,3572de41-a97d-461f-9ae2-435d4942b826,956607de-f54c-42a3-bbe8-43cf0579ffee,Toys,241.38,Debit Card,Completed,33.76.158.2,Houston,Tablet,2559,No
03:27.3,659cfd49-63a8-4d5f-831e-f551adbf9126,03aa8d99-673e-476e-b257-fa580bdce315,38c9bbea-b73c-4e35-8cde-790a4c12f8d4,Apparel,176.32,Credit Card,Failed,208.216.185.29,Phoenix,Mobile,2267,Yes
47:51.9,85bf40c2-5a4d-4e75-8c6b-1e97c6831335,584464cd-07a0-40ab-b663-d5f832e8e4d5,d2882436-d96d-4d02-8f65-cb2a82959e1c,Groceries,62.88,Bank Transfer,Completed,26.212.115.20,Los Angeles,Tablet,3512,Yes
06:44.1,1052fe9d-9444-44e6-b62f-74b46fba5cdb,fe85a88a-eb6e-4631-95b5-7b09ea3861dd,0ef941b7-06ed-403e-ba9e-7c95df53e8bf,Apparel,70.78,Bank Transfer,Completed,125.105.159.46,New York,Desktop,1407,Yes
45:42.3,af8d67f2-c8ea-4688-a4e8-e3ef171748df,ba88bf38-4310-4343-bda9-ae00e88aa70e,a922df3b-793a-43d2-b894-190a6822d5f8,Apparel,873.08,Bank Transfer,Failed,162.97.80.51,Phoenix,Tablet,938,No
13:51.1,d0c453ab-4f69-4c69-a26a-7267afa63573,0e9fcf60-39fd-4f80-869f-6af55b1effba,3fceb9c1-7fe7-4e89-a63e-0b80b61ca178,Furniture,732.18,Credit Card,Pending,122.108.136.175,New York,Mobile,2881,Yes
32:43.6,6968e9a8-9f09-49a8-b401-29cdfcdc384b,d48acd95-2dfb-42ce-84c0-e8b392daa8c7,65fae028-7b07-468e-a63b-9b14f54189ae,Electronics,165.38,PayPal,Failed,67.197.70.247,New York,Desktop,2212,Yes
53:16.0,b946e24b-7467-4acf-a5a5-bf8c0a1913c4,9b948255-156f-4ff9-b954-cfa3d616799f,b2a9b84c-ee21-4771-a8b7-80a583d60f46,Groceries,631.42,PayPal,Completed,39.138.12.63,Chicago,Tablet,3368,Yes
10:30.5,2cd6d2f4-1b1c-4ebd-a0fe-619b6a18c2e7,818229dc-99a3-4689-a966-8da6b8e33dd0,0736aa2d-ed37-449d-b63e-8f6f033dee19,Electronics,922.33,Bank Transfer,Failed,117.236.230.113,Houston,Tablet,781,No
12:20.6,1532f308-d8b5-4e22-8051-3d3ce340984a,1fa2d895-8898-4aa5-8f40-f94491ed4742,351ae60e-f9e7-43d5-a3c2-ac25e0ea7dec,Groceries,240.37,Bank Transfer,Pending,123.89.255.87,Phoenix,Mobile,1062,No
02:31.1,56d58542-c3f5-4583-bf65-525609221a68,be1ca8ba-d1cb-4657-a62a-bfdcbce067d2,a5de2dee-0b33-4b30-9115-9cf1438d6209,Apparel,341.15,PayPal,Pending,218.64.47.166,Los Angeles,Mobile,511,Yes
29:39.7,54af3cc2-69a5-43f4-8055-a2a38871d52c,8a408e80-819b-4c1e-bcce-4e137d8a5945,f04bacfa-698d-49f1-b1ee-4a0f9434d57d,Toys,514.46,Bank Transfer,Pending,101.140.110.4,Houston,Tablet,1918,Yes
13:51.5,0bbe7132-04e7-4b56-891a-daab1bb6b7eb,e40b700c-4d48-4ee1-bcc3-8c6a7b97bad9,cc371622-214c-4e97-b32d-2d966acb24d0,Groceries,644.1,Credit Card,Failed,72.24.127.198,Phoenix,Mobile,1663,Yes
42:50.1,2a338da0-cc51-4233-a0f6-4c7111455d14,89dab2b4-83e2-4532-a5cc-ee904b24a1db,53c8b655-36dc-4ce3-92c6-36bcf3df67a1,Apparel,735.67,Bank Transfer,Pending,130.160.57.224,Phoenix,Desktop,1956,Yes
08:08.2,2e5a3b65-af0a-4523-a291-59392ce48350,560811be-14ca-4394-bad1-7be1ff499095,102c8650-4bed-4993-b11a-3dafc88eaffd,Groceries,602.53,PayPal,Failed,3.207.21.157,Phoenix,Tablet,714,No
47:47.4,82a09434-fc6a-4d1a-9575-9e878397890d,28053625-17a3-417e-ae3e-7902dd8a8986,2f06d12e-3dba-4795-9b6c-783041a8b148,Electronics,698.23,Debit Card,Failed,65.89.98.161,Phoenix,Mobile,2364,Yes
23:43.9,72242340-754a-4c74-8f6d-de64c22eda4d,2cd7b1ae-9a8a-49c6-901e-686515a6404f,a5185140-56b2-4a3a-af40-8a4bc93a468b,Apparel,28.06,Credit Card,Failed,93.151.175.27,New York,Mobile,703,Yes
22:35.0,8fe99f05-57ec-4a3c-a359-a166482cea19,84aab129-1880-4be9-a30f-e9b5eda57210,42f4be07-31ad-414c-ba27-342426ac30a5,Electronics,323.5,Bank Transfer,Failed,186.215.125.4,Chicago,Mobile,2225,No
26:19.0,31090de1-57cc-4bf2-9ee0-b4e9ac31b486,9ffe903f-fa95-4630-9bd0-68a213b6e282,613370ce-ddeb-4d40-ab58-5e01f2b210fc,Apparel,968.47,Bank Transfer,Pending,208.102.64.248,Phoenix,Mobile,966,No
11:51.9,179a7178-6aa2-4532-ac24-69d0a9d993a4,a1bd92ae-3a8b-4530-8562-754648ea3ba1,0b13e793-b0b0-4035-bdd3-bebf0c3b2d8e,Apparel,170.35,Debit Card,Pending,201.19.71.78,Houston,Tablet,1218,No
11:51.1,c73c0a3d-30d0-4196-8776-08476d9cf5aa,cc791146-54b4-467e-a433-fbd1a3560467,523391b9-4a0f-43af-b5b7-54cad8128c68,Groceries,68.08,Bank Transfer,Completed,39.104.53.236,Houston,Desktop,1332,No
31:17.2,80926110-4325-4428-b0c2-f60dfef3e211,91378ca1-0ed0-40eb-ac86-0b3b21858ffd,6b5bdc63-8f1d-4667-b7cb-a0feddadfba6,Furniture,852.61,PayPal,Completed,122.51.34.94,Houston,Mobile,1157,No
48:49.4,9d47f845-42a2-43b2-b359-04198a502249,b13e53f8-07fb-4e5f-8140-a698b53bfb06,9e5f0dee-bd70-4fec-8e8a-551d39915904,Electronics,444.51,Credit Card,Pending,172.139.64.87,New York,Tablet,1216,Yes
42:23.9,49e51f58-b529-4734-af63-3176b9f6ad83,ae4874a5-09e8-43f9-8b2e-e04ad881eb37,96c4d6e7-0c12-4405-9473-751c8bbf1acb,Toys,998.61,Bank Transfer,Failed,177.166.110.112,Los Angeles,Desktop,2672,No
46:39.5,765eb9e1-28bb-4d56-8246-37bbe75ed15a,fd273b8c-1e9e-4568-a2ec-979b1611cf30,99b9e058-f9c7-40fa-9b10-ef8e733e04aa,Apparel,270.85,PayPal,Pending,33.77.0.58,Houston,Desktop,2929,No
53:54.1,b05a0b44-ef23-490d-ae16-35661781ed4a,3da1a877-685c-42bc-b187-4a110eb7d184,36d0c1cd-015a-4c1e-bb66-2592364e0b0a,Furniture,340.16,Bank Transfer,Completed,115.22.99.250,Chicago,Desktop,1406,No
06:24.4,1542ec47-6008-4a0d-ba82-564bd126fbf0,8304730f-1f26-43ad-a0aa-ada02630645f,a884686b-5e89-4f7a-a32e-eaa15de72c38,Furniture,942.4,Bank Transfer,Completed,68.78.100.188,Chicago,Mobile,2888,Yes
16:47.9,807a0eda-d5c0-4b59-8d4d-451ea900d312,6dd8aeda-ad50-4024-afa0-b019375b4bb6,2cc322fc-2444-4388-95e6-10a8498e0a9d,Apparel,904.07,Credit Card,Completed,74.77.235.103,Houston,Desktop,1767,Yes
00:34.3,ac58e696-f85b-41fd-b7ca-a3c7fae16b64,4a2c9192-3918-47f4-b6c2-fcaabedc0424,e781b89c-2868-42d1-9894-6328d3bf9713,Groceries,727.59,Debit Card,Pending,145.79.177.173,New York,Tablet,1220,No
53:17.6,57791ab6-dc7c-4117-b2ec-d0d260754bc6,905d16c6-9fb0-4f9c-87ae-466fe1377c4b,6db6c5ba-3af7-4500-a6a1-6201500d301f,Toys,351.26,PayPal,Failed,31.38.57.175,New York,Tablet,1684,Yes
42:47.7,4ea1e35f-1612-4a7a-b891-516cdb85609e,ac3e2622-1503-470c-a1a2-ade4f1eb5ec8,0e70e8f0-d82c-472d-ba27-8561fb8bb613,Electronics,458.4,Debit Card,Completed,137.222.195.112,Los Angeles,Tablet,3333,Yes
54:25.5,330d75a7-58c7-4ee3-8db7-9104cf94e455,6e602267-27a2-4514-8e82-6330ab32c4cf,f6d33016-68da-4157-9c64-7a9ec9f6ea8d,Furniture,509.36,Bank Transfer,Failed,214.8.52.5,Phoenix,Mobile,3163,No
34:11.2,5fa33405-3d99-4287-b4e8-9d21ca6de780,00b3e565-5de5-4d7b-8cf5-fd05cba1a812,3a1dba64-2332-43c2-b433-eb39137a0de9,Apparel,753.33,Debit Card,Pending,106.71.171.181,Houston,Mobile,662,Yes
08:38.6,d0a281ac-d22f-4e6d-bfb6-540a7dbdca4c,e4572e1c-7e3f-46e8-99c3-40cc2324738b,d9b5db51-0fef-4732-a586-1a65c3e2d05c,Electronics,781.65,Credit Card,Completed,187.31.240.169,Houston,Tablet,303,Yes
41:50.7,8410f193-b847-48e2-94f4-9272af3a01ca,78396fd4-3e0f-4e20-a5ea-f801a167ee63,ebc5b5f0-e144-4af1-8991-ffe3f6d65f45,Toys,398.61,Credit Card,Pending,29.32.245.140,Los Angeles,Desktop,2978,Yes
06:12.8,ba3654e6-2967-4a20-9b57-760eb86af71f,8d5f0e1b-d1f2-41e0-9811-6275d9fb6028,58e1eac1-ed0b-49a3-b439-d569ef0d5cd9,Furniture,26.76,PayPal,Pending,17.192.231.237,New York,Desktop,816,No
11:33.0,147b1fab-07fe-41ff-8c62-3fd15f02b7c7,786ecf34-a1e6-4ab6-a49d-c769b69082cb,62a05214-04c8-43d9-a960-524585bd672a,Electronics,472.1,Debit Card,Failed,174.251.48.215,New York,Desktop,2290,Yes
07:32.1,9bebf57f-89fd-4072-9285-9682d0bcff39,10f24ab0-52c0-4324-9703-8b1fdb78fc12,67f24916-9b4c-43d2-8263-ec1f2a250965,Toys,865.67,Bank Transfer,Completed,93.61.46.24,Los Angeles,Tablet,1747,Yes
44:07.6,75a306cd-ac20-42e7-a74f-6b684a2cf53b,14fff97c-49fa-4119-8c2c-67400304320a,d90ad38b-9239-42db-bd65-e2913d893d9d,Groceries,933.56,Bank Transfer,Completed,89.199.86.181,Phoenix,Desktop,2410,Yes
29:16.7,4478eb09-eed8-453e-92a5-551fbada9055,0b0668b5-9ca4-443c-bb5c-4a06757813a3,35299130-17b5-4e10-ae13-b3ea0b3d7130,Groceries,149.55,Debit Card,Failed,75.12.223.48,Chicago,Tablet,1083,Yes
47:08.7,0235ca11-c3e5-4be2-8d80-d832e95cf6ae,ab1ab4e0-5ac4-4a14-9c3e-1e48e77b602e,2190cc47-0c8f-4601-93b2-0fdc096513e6,Furniture,606.54,Debit Card,Completed,186.120.178.40,Phoenix,Mobile,2000,Yes
12:29.7,701e65d0-cf6d-44e8-af25-8edaed51cd94,9747b2ee-7ef3-4461-aa01-4542d9680cb8,9e5bfa45-9b1e-446c-bcdc-dcc6bf86a941,Electronics,115.32,PayPal,Pending,19.62.246.207,Phoenix,Desktop,1750,No
43:12.4,5638f1b9-6e0a-44eb-b02f-1d07e1e6b8cb,5ae2cd8a-fa23-4ee4-b5e4-3c5d897a26e3,6f0b4e41-c414-41a1-814f-c22406a877e3,Apparel,365.92,Debit Card,Pending,198.87.206.240,Los Angeles,Desktop,2352,No
02:24.4,aca9520d-ce4a-4755-9379-81379581f39f,651eb0fb-21cc-42d4-8a45-8b36d14301b0,fb5350eb-3c24-43e7-9f88-a286f084a380,Toys,107.9,Credit Card,Failed,140.5.88.159,Chicago,Mobile,1996,Yes
59:29.4,6f5be982-d822-4675-94fd-d9a39ef6ccba,c4155497-d7d6-4d66-b013-7b6d5e9feaa2,4fc56e90-377a-4666-9417-97e199bcdb58,Apparel,219.29,Bank Transfer,Failed,165.13.92.29,Phoenix,Desktop,2060,Yes
37:33.4,cf784886-95cc-4ff7-8805-436c23d7834a,703a9cd1-3149-429d-bbae-e499e98d06d4,7bb598fd-f6bb-4a4f-9353-56bb3b616e52,Groceries,922.68,Bank Transfer,Pending,138.75.128.60,Los Angeles,Tablet,1425,Yes
13:49.8,d90aff25-343e-40c0-be02-00facaa4d525,8ef21f9f-31ff-4a31-8238-bb1a53e2f385,8e1d01a2-a077-4a87-90c0-523f11596875,Furniture,838.39,PayPal,Pending,214.182.115.226,Chicago,Desktop,2307,Yes
57:22.0,c44660fc-3a18-4de4-907d-ba41f57632d4,93194878-942e-42ee-9fca-4da59e9ed1cc,83425cc9-ea61-44e6-8934-1eca4e3efb74,Apparel,860.69,Bank Transfer,Pending,144.156.148.150,Chicago,Mobile,1582,Yes
44:58.2,e742f6da-9458-4834-bb8e-8edaa2085a42,2136124d-4a00-4082-9424-b46b01a1302d,09b76f79-127d-4549-ae24-49eacfd13726,Furniture,207.56,PayPal,Pending,97.9.222.6,Los Angeles,Mobile,2290,No
22:58.6,f6e03678-4147-4603-b39f-6c32b0f77413,7e0da074-f7f5-4892-9130-2493c7463167,e47e6832-0b49-49cf-8ea1-660aca7c3aa7,Toys,66.35,Debit Card,Completed,151.30.206.102,Los Angeles,Desktop,2262,Yes
42:44.3,a0b14eac-3a07-4124-ab81-004824910244,55ab4f0e-b757-4682-9654-5579261a3af5,6e412eb7-1a48-4e39-a913-8620aa903d5c,Toys,548.57,Debit Card,Completed,179.136.118.0,Los Angeles,Tablet,1273,Yes
33:04.5,c08b69ce-a050-4eba-a331-eff1d8c5f965,fd3bf54a-02a7-4ced-9c78-4ab0132722f9,b37606da-f4e1-434f-b8bd-6ea3fb3aacae,Toys,520.21,Debit Card,Failed,43.137.230.48,Houston,Tablet,218,No
04:41.0,49e0b26a-a974-4d12-9378-df37bcefa855,2db06af7-610e-4d66-9737-c67e5221116e,82fd1cce-720c-445e-a796-004ce9ad6518,Furniture,763.99,Credit Card,Pending,162.58.125.203,Chicago,Desktop,1777,Yes
09:55.4,c88f57df-21a5-44e4-bb61-0dc3b0dacd60,4623b3ca-50de-4af6-88cf-707079dd1ea7,281a4109-f387-4fd9-91ec-1b48dd9831e5,Toys,958.42,Bank Transfer,Completed,129.146.6.224,Chicago,Tablet,3595,No
09:14.4,d51d1aae-8cbc-46d6-b268-074ad0beb16b,fb9ad3ca-f3ed-4444-82b1-55470697fa3d,0044193f-c787-441a-b384-05b4dc03b8ec,Electronics,595.91,PayPal,Completed,47.92.73.22,Houston,Tablet,1014,Yes
47:24.9,1d248d2e-7920-4aea-a9cb-0b672a79b8a2,73c717a8-fd36-4bb1-8db3-73ad36fe1fe8,e6315eee-b130-4bce-ac33-4738028c67f5,Electronics,68.31,Debit Card,Failed,92.192.212.96,Los Angeles,Mobile,130,No
25:36.3,894f0ef8-2e2e-46ba-a434-7c30c47194b1,45dc63c5-e46c-4672-af5c-c329d82e1b9a,55870270-ef4f-47c4-8591-92a48307a112,Furniture,801.4,PayPal,Failed,94.63.9.16,Chicago,Tablet,2039,No
45:55.8,7a0306ee-d709-4df8-b1d2-d44163442025,a9569c9f-3c3e-4eff-8a75-3c98705fcc8b,85f1d6f6-50e5-432b-80d5-4f0df00d1a5a,Toys,428.51,PayPal,Completed,136.218.128.61,Los Angeles,Mobile,912,No
03:55.1,dad754a2-3a8e-4d52-8f47-5f248ccdc8e9,5f6b50ed-e702-4659-b38a-b36613cab97b,a0e59323-eae0-49cf-9ced-5dd99a9bc4b1,Toys,623.61,Debit Card,Completed,70.23.29.35,Phoenix,Tablet,2063,No
34:48.3,7eb8cc31-cd8e-491c-9dc3-0438de9aa37d,35afafc7-e949-4fe7-aa70-205c469ded5a,383cfbd7-66b6-4e30-82bf-97a6f880dbb8,Apparel,648.68,Credit Card,Failed,206.64.39.231,Chicago,Mobile,3132,Yes
05:42.9,b9362694-ee6f-45dd-91a4-6f5918554702,e1023c8b-ac1d-4026-870d-7ba05b4ab835,892a6e67-8089-4679-a766-9959eabdeb6b,Toys,196.87,PayPal,Pending,55.224.117.44,Phoenix,Mobile,3543,Yes
36:54.8,784be415-4b66-48bb-93cb-a27194ac24bc,bb47293b-d266-4d8f-9997-4a3d050892dd,91ec2a8b-d76f-4346-bd19-acf95c09542c,Furniture,299.81,Credit Card,Completed,177.43.166.180,Phoenix,Desktop,1713,Yes
14:44.5,c2c06507-995b-4a37-bc93-078f762951dd,c5d75bfc-a8d9-497d-9428-b3779222243e,92bc169d-cf52-4063-8900-09b95039533c,Electronics,846.07,PayPal,Failed,205.202.118.64,Chicago,Mobile,178,Yes
30:35.9,d1feb1f5-e9d8-450c-bc93-ab400545b50b,9d49437c-45f9-4a5c-abec-21aa1455bdfe,799ed0c5-b50f-4f52-873a-1a99793221ce,Furniture,864.52,Bank Transfer,Pending,92.1.225.214,Chicago,Tablet,645,No
26:29.1,eb0ba5fa-f5b3-4941-bbf8-5fc7f076283d,d9d11539-1c4a-4d73-8b9f-b76b55ab689e,08c62a55-98db-45e0-8df5-0046a70aa3e7,Furniture,108.97,PayPal,Pending,88.198.232.207,Houston,Tablet,390,Yes
01:06.9,08b5860d-48c0-456a-8bf2-fba25b39509e,71714ffb-6914-42be-b049-e3340bbcc045,d07aefdc-b8e0-4b75-abde-50961326fa1c,Groceries,281.57,PayPal,Failed,201.147.105.163,Los Angeles,Mobile,3385,No
17:34.9,15e3543a-d321-4671-9aec-35da1a3b48f0,9da60f86-7945-4461-a0d1-c072489ef415,cb5c3254-204c-4918-b3a2-123984f357c4,Furniture,731.69,Debit Card,Failed,52.210.202.156,Phoenix,Tablet,3288,Yes
45:53.1,44140dd4-2f9d-4bee-87d0-6fe62d979430,44b1b410-0ce9-416c-8d14-cf913b476a21,cdf7eb33-733f-4579-a861-309e02e057d6,Electronics,820.26,PayPal,Completed,42.0.75.102,Chicago,Mobile,2222,No
42:15.8,dc3bb8a4-9e89-4a24-be92-387d08569a3e,65cde362-6c7c-42c3-b564-f9052ed38269,b3672b8d-4241-4550-aeb4-8baa17b2f127,Furniture,456.63,Bank Transfer,Completed,123.126.142.54,Phoenix,Mobile,2914,No
15:34.1,a68c01e1-be6f-4295-8ddd-0ac2b24bafd6,6370f7dc-105e-4c7d-ab49-83c6015aec0e,8af72507-12c9-4996-ad9e-d64bad89a266,Groceries,834.96,Credit Card,Pending,11.244.92.80,Chicago,Tablet,1304,No
13:08.5,f096494d-f5e1-4050-b4ef-b93e564a97eb,7d25ddda-8e23-430f-a1c9-e8c61f813f16,7e3e32b0-a79d-40d1-86fd-c555f1a01e0e,Apparel,122.01,PayPal,Failed,99.37.36.190,New York,Mobile,1839,No
12:40.4,e65050d4-a898-45a5-9d62-5d957951b5f9,03a5fcd8-b43e-4f2f-a658-d69a6131c9b5,7e0bea38-6923-408d-8c03-83b61a0cdc6a,Electronics,270.15,Bank Transfer,Failed,54.1.140.55,Phoenix,Desktop,1141,Yes
45:58.7,05ca90b1-5359-46a8-bc87-1ca2aeb273d2,8d5c3400-fb35-485c-ad88-e30504f3c5ae,c8f2f9d6-56c3-4910-af51-e3c9661de78a,Apparel,942.39,PayPal,Failed,126.201.226.159,Phoenix,Desktop,287,Yes
45:52.1,f084a504-5f50-47cb-b5c6-e9c479d9a583,32f9236c-ffd3-49a9-9b0e-0a9dea409b67,a1d690f1-45f2-4554-b02a-7c2c42ae9055,Groceries,975.35,Debit Card,Pending,24.246.207.190,Phoenix,Mobile,1432,Yes
57:34.9,fcd87684-88a1-4114-a1e0-5823c8410b63,5b3d47f5-079d-431d-a17f-3c9180ab3b35,a05351b4-2853-450d-942d-2b0722dec233,Apparel,390.35,Debit Card,Completed,172.196.179.149,Phoenix,Mobile,1789,No
49:43.5,ff2b0837-9118-4f14-aa67-1a2cedbdebb3,802a6863-f977-4b80-a638-2e0d8947d1a8,50e1406c-7214-4b9b-8736-f4dc449b614f,Groceries,742.34,Debit Card,Completed,52.81.235.56,Houston,Desktop,1069,Yes
16:30.1,ed88db40-4f4c-43e2-ae6a-ca1838a4bc46,8d65e629-966b-4e75-9d55-a4b5d5b38e1b,71c5b66a-c242-4404-b553-d4d9b6580b9a,Toys,902.94,PayPal,Completed,175.13.114.214,Los Angeles,Desktop,3236,Yes
13:29.0,d6044781-df9d-4159-849c-69d3e475c0aa,4f8238f3-80bd-47b9-a5cd-794544712e02,5a04cba5-0b84-467e-b018-c1fd877223fe,Apparel,826.27,Debit Card,Pending,159.141.211.57,Los Angeles,Tablet,2563,No
39:38.3,f79fb8b0-0d20-41d7-aeb0-04711db69063,52476f57-7960-4f0f-800b-8daa2d1a0a8a,7a275673-e6a5-40b2-b5f0-b1efa16b06a8,Apparel,955.45,Debit Card,Pending,163.87.137.122,Houston,Desktop,1550,No
52:07.5,dfa569ec-9c0d-4046-8a26-713a1745ad2c,f7c63380-6cb0-4d7e-aea1-8e5aab56ebf0,e990fd31-2a59-4f2e-94f5-376d805b0dc7,Furniture,827.12,Debit Card,Completed,141.152.89.54,Chicago,Desktop,423,No
43:45.6,0b2ddf30-0888-424c-9fb9-eff850a2871f,4217b94c-9b07-470d-9edf-1333ccbe8657,fa32e68d-2f97-4b5c-b7e7-548a09b96d47,Furniture,559.91,PayPal,Completed,168.9.176.28,Houston,Tablet,1088,No
45:56.9,59175817-ff3d-4325-bb8c-c8b3073cfa43,1beefcce-74ab-4a48-bb3f-457d1e3c75a7,7f6e3f9f-935b-401a-aaf0-789294b7bde0,Groceries,940.27,PayPal,Failed,173.19.121.140,Chicago,Mobile,2521,Yes
13:02.1,c3757b22-bd22-4e13-b810-4dbf1a43ad4c,4d148f20-ad57-4cc3-9123-1cc68ab93d16,a99e0f05-6a21-4fc3-a0f6-2c2c5dede27b,Toys,123.24,Debit Card,Failed,134.213.31.190,New York,Desktop,429,Yes
48:11.9,825d9b85-e951-4ae2-999f-9af8c8da2dc5,044da147-bf58-4258-ab61-78dbdd2ecd64,472ccbce-2ac1-46dc-9a6b-33b130a9d964,Furniture,109.7,Bank Transfer,Pending,48.50.187.218,New York,Mobile,3056,Yes
13:57.5,880e3d45-23cb-4f7d-800e-d2d40de47229,ed37cb70-b28c-497e-be3b-b7242bda876d,74b71413-89a8-4870-aa74-78d576337725,Toys,44.13,Credit Card,Completed,162.232.55.221,Chicago,Desktop,583,Yes
49:59.2,6a8fb11f-cf09-4a04-8617-b8bfb3116516,a882b71f-791e-413c-8012-a763d9da76ee,7b36ab71-43e9-4150-9811-7f5bd91a8b9d,Furniture,198.29,Bank Transfer,Pending,130.39.142.52,Chicago,Tablet,176,No
29:14.9,b092d0ae-a72c-4602-ac15-3858d56f4a23,b8bdc06c-d2ea-4682-86b1-3e4a3817f421,883e49a4-7b66-4817-8c4d-003276679456,Furniture,940.8,Bank Transfer,Pending,69.221.18.14,Los Angeles,Mobile,2845,No
48:32.7,5b9c9b63-def9-4fd6-87d4-98a9c16be04c,45adb048-102e-4bc7-9a0d-ce60869b5d28,940e82fe-5bee-40ba-af47-da15e01cf4be,Groceries,769.21,Credit Card,Pending,170.9.10.157,Houston,Mobile,631,Yes
